TransactionID,SaleDate,SaleTime,CafeName,Branch,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice_KES,Discount_Pct,TotalAmount_KES,PaymentMethod,StaffID,Rating
TXN-010420,01/03/2023,15:35,ArtCaffe,CBD,CUST-0195,PRD-025,Caesar Salad,Food,3,550,15,1402.5,M-PESA,STF-039,4
TXN-005084,2024-04-28,20:26,Java House,CBD,CUST-0105,PRD-019,Banana Bread,Pastry,1,220,0%,220,Mastercard,STF-033,4
TXN-006646,2023-04-18,15:04,java house,Tudor,CUST-0464,PRD-016,Croissant,Pastry,2,280,0,560,mpesa,STF-063,4
TXN-005491,2023-01-16,13:28,Art Café,CBD,CUST-0376,PRD-023,avocado toast,Food,2,580,10,1044,visa,STF-049,
TXN-000769,2024-05-04,16:57,Art Caffe,Tudor,CUST-0167,PRD-020,Scone,Pastry,1,200,0,200,M-Pesa,STF-036,3
TXN-002066,2023-02-14,19:29,JAVA HOUSE,Milimani,CUST-0171,PRD-006,Cold Brew,Coffee,3,420,0,1260,M-Pesa,STF-016,5
TXN-010070,2024-06-04,13:06,java house,CBD,CUST-0204,PRD-002,Americano,Coffee,1,280,0,280,M-Pesa,STF-011,1
TXN-007312,2023-07-26,18:51,Artcafe,Westside,CUST-0197,PRD-024,Chicken Wrap,Food,1,600,20,480,cash,STF-023,4
TXN-008478,2024-12-04,,java house,Kilimani,CUST-0044,PRD-026,Orange Juice,JUICES,1,300,5%,285,M-PESA,STF-078,3
TXN-004525,2023-02-27,13:49,java house,CBD,CUST-0280,PRD-001,Espresso,Coffee,1,250,5,237.5,M-Pesa,STF-027,5
TXN-002718,2024-12-13,07:20,java house,Nyali,CUST-0114,PRD-010,Lungo,Coffee,1,270,0,270,Mastercard,STF-052,5
TXN-002080,2024-05-27,14:01,ArtCaffe,CBD,CUST-0443,PRD-009,Iced Latte,Coffee,1,400,0%,400,Visa,STF-070,3
TXN-008915,2024-09-26,11:02,Art Caffe,CBD,CUST-0181,PRD-027,Passion Fruit,Juices,2,280,10,504,MPESA,STF-046,4
TXN-000952,22/04/2023,06:53,ArtCaffe,CBD,,PRD-010,Lungo,Coffee,1,270,0,270,Visa,STF-063,4
TXN-008059,2023-06-30,19:24,Java House,CBD,,PRD-002,Americano,Coffee,1,280,20,224,M-Pesa,STF-004,5
TXN-002483,2024-03-31,08:51,java house,Nyali,CUST-0060,PRD-002,Americano,Coffee,5,280,5,1330,CASH,STF-074,2
TXN-009182,2023-09-10,15:11,JAVA HOUSE,CBD,CUST-0438,PRD-020,Scone,Pastry,1,200,0,200,Mastercard,STF-023,2
TXN-001760,2023-09-03,14:16,Art Caffe,Tudor,CUST-0060,PRD-022,Eggs Benedict,Food,-2,750,0,1500,M-Pesa,STF-068,4
TXN-004423,2024-09-07,,java house,Nyali,CUST-0429,PRD-001,Espresso,Coffee,1,250,0,250,MPESA,STF-040,4
TXN-006705,2023-10-26,17:50,Artcafe,CBD,,PRD-010,Lungo,Coffee,2,270,15,459,Visa,STF-045,5
TXN-005183,2023-07-18,14:22,java house,CBD,CUST-0172,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,M-PESA,STF-045,5
TXN-008534,2024-04-18,22:31,Art Café,CBD,CUST-0484,PRD-009,Iced Latte,Coffee,1,400,10,360,Mastercard,STF-014,4
TXN-003702,2023-08-09,19:03,JAVA HOUSE,CBD,,PRD-005,Flat White,Coffee,1,360,0,360,M-Pesa,STF-059,5
TXN-004244,2024-09-05,06:43,Art Caffe,CBD,CUST-0352,PRD-004,Latte,Coffee,5,380,0,1900,Mastercard,STF-077,4
TXN-000689,2023-01-31,08:58,Java House,CBD,CUST-0282,PRD-001,Espresso,Coffee,1,250,5,237.5,MPESA,STF-009,
TXN-003433,2024-12-09,21:12,ArtCaffe,Westside,CUST-0061,PRD-032,Vanilla Shake,Shakes,2,760,0,1520,mpesa,STF-018,4
TXN-004945,2023-06-08,08:07,Artcafe,CBD,CUST-0181,PRD-021,club sandwich,Food,1,650,0,650,Visa,STF-027,4
TXN-000967,2023-11-13,15:59,Java House,CBD,CUST-0369,PRD-014,Mint Tea,Tea,1,190,10,171,M-PESA,STF-036,3
TXN-010053,2024-04-07,19:34,JAVA HOUSE,CBD,CUST-0362,PRD-011,Masala Chai,Tea,2,200,15,340,cash,STF-030,5
TXN-002714,2024-06-15,07:30,java house,CBD,CUST-0342,PRD-030,Green Smoothie,Juices,2,350,0,700,M-PESA,STF-064,5
TXN-004758,2023-03-11,21:34,Java House,CBD,CUST-0113,PRD-009,Iced Latte,COFFEE,1,400,0,400,cash,STF-038,4
TXN-010118,2023-10-20,14:08,Art Café,Karen,CUST-0392,PRD-033,Strawberry Shake,Shakes,3,340,10,918,Mastercard,STF-071,5
TXN-006321,2024-09-30,06:13,java house,CBD,CUST-0160,PRD-003,Cappuccino,Coffee,4,350,0,1400,Visa,STF-010,5
TXN-005976,2024-11-23,16:46,Artcafe,Karen,CUST-0343,PRD-018,Cinnamon Roll,Pastry,2,300,10,540,M-PESA,STF-056,4
TXN-003573,2023-06-18,06:23,JAVA HOUSE,Milimani,CUST-0372,PRD-008,Mocha,Coffee,1,400,0,400,M-Pesa,STF-044,4
TXN-005300,2023-01-11,21:17,ArtCaffe,CBD,CUST-0456,PRD-002,Americano,Coffee,4,280,0,1120,Visa,STF-048,3
TXN-001991,2024-06-12,,Artcafe,Lavington,CUST-0154,PRD-001,Espresso,Coffee,1,250,0,250,Mastercard,STF-050,5
TXN-001206,2023-08-01,16:26,Art Caffe,Milimani,CUST-0175,PRD-011,Masala Chai,Tea,2,200,0,400,Mastercard,STF-011,5
TXN-004972,2023-05-23,19:42,ArtCaffe,CBD,,PRD-030,Green Smoothie,JUICES,4,350,15,1190,M-Pesa,STF-011,5
TXN-010309,2023-01-26,10:25,Art Caffe,Kilimani,,PRD-023,Avocado Toast,Food,1,580,0,580,M-PESA,STF-034,4
TXN-006784,2024-09-06,,Java House,CBD,CUST-0020,PRD-031,Chocolate Shake,Shakes,3,450,5,1282.5,Mastercard,STF-008,4
TXN-003601,2023-11-20,10:25,Artcafe,Milimani,CUST-0171,PRD-001,Espresso,Coffee,1,250,0,250,cash,STF-056,3
TXN-006491,2024-02-16,14:10,Art Caffe,CBD,CUST-0003,PRD-020,Scone,Pastry,1,200,15,170,MPESA,STF-023,4
TXN-008610,2024-10-05,12:12,ArtCaffe,CBD,CUST-0432,PRD-012,Green Tea,Tea,2,180,5,342,visa,STF-020,
TXN-007449,2024-09-23,,Java House,Milimani,CUST-0100,PRD-012,Green Tea,Tea,-1,180,0,180,visa,STF-046,
TXN-008071,2024-04-11,13:56,ArtCaffe,CBD,CUST-0223,PRD-022,Eggs Benedict,Food,1,1420,0,1420,visa,STF-064,4
TXN-008578,2024-10-01,09:03,Art Caffe,CBD,CUST-0284,PRD-012,Green Tea,Tea,-1,180,0,180,CASH,STF-027,5
TXN-007974,2023-01-17,11:45,Java House,CBD,CUST-0210,PRD-001,Espresso,Coffee,1,250,20%,200,cash,STF-035,5
TXN-001626,2023-09-29,12:19,Java House,CBD,CUST-0376,PRD-013,Black Tea,Tea,2,160,15,272,MPESA,STF-051,5
TXN-000537,2024-11-17,15:36,JAVA HOUSE,Milimani,,PRD-020,Scone,Pastry,1,200,10,180,Cash,STF-052,5
TXN-008767,2023-07-15,,Art Caffe,CBD,CUST-0073,PRD-018,Cinnamon Roll,Pastry,1,300,0%,300,cash,STF-017,5
TXN-007971,2024-07-14,18:20,Art Café,CBD,CUST-0375,PRD-013,Black Tea,Tea,2,160,0,320,CASH,STF-039,
TXN-004213,2023-06-15,13:19,Art Caffe,CBD,CUST-0075,PRD-008,Mocha,Coffee,4,400,0,1600,Visa,STF-072,5
TXN-006457,2024-12-10,13:38,Art Caffe,Westlands,CUST-0321,PRD-005,Flat White,Coffee,1,360,0,360,cash,STF-016,5
TXN-003508,2024-01-12,07:15,java house,CBD,CUST-0177,PRD-019,Banana Bread,Pastry,5,220,0,1100,CASH,STF-006,4
TXN-008394,2023-02-05,19:24,Art Caffe,Tudor,CUST-0333,PRD-013,Black Tea,Tea,1,160,15,136,M-Pesa,STF-033,4
TXN-009525,2023-09-28,07:19,ArtCaffe,CBD,CUST-0360,PRD-024,Chicken Wrap,Food,1,600,0,600,Mastercard,STF-031,3
TXN-007113,21/03/2023,18:28,JAVA HOUSE,CBD,CUST-0342,PRD-013,Black Tea,Tea,1,160,5,152,mpesa,STF-055,4
TXN-002709,2024-11-27,08:28,java house,CBD,CUST-0374,PRD-010,Lungo,Coffee,2,270,15,459,M-Pesa,STF-033,4
TXN-005032,2023-03-09,09:38,Art Caffe,CBD,CUST-0285,PRD-005,Flat White,Coffee,1,360,0,360,visa,STF-061,5
TXN-006515,2024-09-04,15:56,Java House,CBD,CUST-0211,PRD-014,Mint Tea,Tea,1,190,0,190,Cash,STF-041,5
TXN-004663,2024-07-03,15:33,Art Café,CBD,CUST-0138,PRD-027,Passion Fruit,Juices,2,280,15,476,M-Pesa,STF-040,3
TXN-004022,2024-09-11,16:14,java house,Westside,CUST-0235,PRD-009,Iced Latte,Coffee,1,400,0,400,MPESA,STF-011,4
TXN-001855,2023-02-23,12:47,JAVA HOUSE,CBD,,PRD-020,Scone,Pastry,1,200,0,200,M-PESA,STF-034,5
TXN-009990,2024-04-29,10:04,Java House,CBD,CUST-0155,PRD-024,Chicken Wrap,FOOD,1,600,0,600,CASH,STF-027,5
TXN-002873,2023-03-30,15:07,ArtCaffe,CBD,CUST-0073,PRD-001,Espresso,Coffee,4,250,15,850,Visa,STF-002,5
TXN-003031,2023-03-24,13:17,java house,Upperhill,CUST-0261,PRD-017,Blueberry Muffin,Pastry,-2,250,0,500,M-PESA,STF-023,4
TXN-009398,2024-05-12,,Java House,CBD,CUST-0256,PRD-011,Masala Chai,Tea,2,200,0,400,MPESA,STF-006,5
TXN-001646,2023-03-11,14:11,Art Caffe,CBD,CUST-0366,PRD-007,Macchiato,Coffee,1,320,0,320,M-PESA,STF-054,5
TXN-003418,2024-12-29,17:34,Art Caffe,CBD,CUST-0014,PRD-004,Latte,Coffee,2,380,0,760,Cash,STF-039,3
TXN-003477,2024-01-31,19:21,Art Café,CBD,CUST-0283,PRD-002,Americano,Coffee,1,480,5,456,M-PESA,STF-012,5
TXN-010125,2023-12-17,08:32,Art Caffe,Westlands,CUST-0044,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,mpesa,STF-005,1
TXN-001793,2024-10-09,11:50,Art Café,Milimani,CUST-0214,PRD-019,Banana Bread,Pastry,2,220,0%,440,Cash,STF-064,3
TXN-003798,06/10/2023,19:03,JAVA HOUSE,CBD,CUST-0079,PRD-017,Blueberry Muffin,Pastry,1,250,0%,250,M-PESA,STF-072,5
TXN-003369,2023-08-20,06:18,JAVA HOUSE,CBD,CUST-0463,PRD-012,Green Tea,Tea,1,180,5,171,mpesa,STF-038,4
TXN-007197,2024-04-04,20:46,Art Caffe,CBD,CUST-0073,PRD-020,Scone,Pastry,4,200,0,800,M-Pesa,STF-067,4
TXN-010222,2023-02-05,12:09,Java House,CBD,CUST-0469,PRD-021,Club Sandwich,Food,3,650,15,1657.5,MPESA,STF-002,5
TXN-005110,2024-07-16,18:13,ArtCaffe,CBD,CUST-0479,PRD-022,Eggs Benedict,FOOD,1,750,0,750,M-PESA,STF-063,2
TXN-006025,04/12/2023,16:20,Java House,CBD,CUST-0411,PRD-001,Espresso,Coffee,2,250,0,500,Mastercard,STF-016,3
TXN-008796,2024-09-07,19:17,Artcafe,Milimani,CUST-0291,PRD-002,Americano,Coffee,2,280,0,560,cash,STF-031,5
TXN-009852,2023-09-08,10:38,Art Café,CBD,CUST-0399,PRD-012,Green Tea,Tea,1,180,0,180,Visa,STF-028,5
TXN-000127,2024-07-25,16:47,Java House,CBD,CUST-0402,PRD-008,Mocha,Coffee,2,400,0,800,Mastercard,STF-030,4
TXN-005960,25/02/2023,14:57,Artcafe,CBD,CUST-0399,PRD-022,Eggs Benedict,Food,2,750,0,1500,Visa,STF-066,3
TXN-003877,2024-05-20,14:57,Art Caffe,Westside,CUST-0402,PRD-016,Croissant,Pastry,2,280,10,504,cash,STF-042,5
TXN-004452,2024-03-28,16:27,java house,Westside,CUST-0410,PRD-002,Americano,Coffee,3,280,0,840,Mastercard,STF-060,4
TXN-007148,2024-07-01,19:19,Art Caffe,CBD,CUST-0168,PRD-028,Mango Juice,Juices,1,290,5,275.5,Visa,STF-078,
TXN-003532,2024-12-06,11:02,Art Caffe,CBD,CUST-0262,PRD-005,Flat White,Coffee,2,360,0,720,Mastercard,STF-038,4
TXN-000828,2024-01-02,21:07,java house,CBD,CUST-0477,PRD-005,Flat White,Coffee,3,360,0,,MPESA,STF-056,3
TXN-007791,2023-05-12,08:32,Artcafe,CBD,CUST-0041,PRD-020,Scone,Pastry,1,200,15,170,Mastercard,STF-027,4
TXN-000985,2023-05-13,20:24,Java House,CBD,CUST-0365,PRD-033,Strawberry Shake,Shakes,1,430,15,365.5,M-PESA,STF-035,5
TXN-007784,2024-06-14,19:01,Artcafe,CBD,CUST-0239,PRD-005,Flat White,Coffee,3,360,0,1080,M-Pesa,STF-033,1
TXN-002444,2023-11-26,19:05,Java House,CBD,CUST-0113,PRD-011,Masala Chai,Tea,1,200,5,190,cash,STF-045,2
TXN-008555,2024-03-11,16:54,java house,CBD,CUST-0259,PRD-007,Macchiato,Coffee,1,320,10,288,CASH,STF-042,5
TXN-000346,2023-10-24,16:41,Art Caffe,Westside,CUST-0191,PRD-022,Eggs Benedict,Food,1,750,15,637.5,CASH,STF-018,3
TXN-000815,2024-10-23,20:05,Art Caffe,CBD,CUST-0176,PRD-016,Croissant,Pastry,3,280,0,840,visa,STF-040,5
TXN-006167,2024-05-26,17:33,ArtCaffe,CBD,CUST-0103,PRD-017,Blueberry Muffin,Pastry,2,250,0%,500,CASH,STF-068,4
TXN-005780,2024-01-01,22:58,ArtCaffe,CBD,CUST-0373,PRD-006,Cold Brew,Coffee,2,590,0,1180,Mastercard,STF-017,4
TXN-002117,2024-06-04,07:20,Art Caffe,CBD,CUST-0426,PRD-015,Chamomile,Tea,1,200,10,180,cash,STF-036,5
TXN-000794,2023-11-02,10:21,Java House,CBD,CUST-0408,PRD-005,Flat White,Coffee,2,360,5,684,Mastercard,STF-013,3
TXN-006899,2023-07-07,13:28,Java House,Karen,CUST-0200,PRD-009,Iced Latte,Coffee,1,400,10,360,CASH,STF-032,4
TXN-002675,2024-10-19,19:25,java house,CBD,CUST-0327,PRD-004,Latte,Coffee,3,380,0,,MPESA,STF-014,4
TXN-000095,2024-06-21,21:11,java house,Tudor,,PRD-020,Scone,Pastry,1,200,10,180,Visa,STF-016,5
TXN-004226,2024-02-06,08:08,Artcafe,Milimani,CUST-0272,PRD-019,Banana Bread,Pastry,4,220,5,836,Cash,STF-043,4
TXN-003757,2024-04-05,11:03,Art Caffe,CBD,CUST-0402,PRD-026,Orange Juice,Juices,-4,300,0,1200,M-PESA,STF-009,1
TXN-002892,2024-12-28,16:06,JAVA HOUSE,Tudor,CUST-0007,PRD-029,Watermelon Juice,Juices,2,260,0,520,M-PESA,STF-078,4
TXN-002372,2023-07-17,21:24,Artcafe,CBD,CUST-0017,PRD-003,Cappuccino,Coffee,2,350,0,700,Cash,STF-041,4
TXN-009951,06/10/2024,15:39,Java House,CBD,CUST-0353,PRD-013,Black Tea,Tea,1,160,0,160,M-PESA,STF-068,5
TXN-003229,2024-07-15,12:32,Art Café,Nyali,CUST-0297,PRD-014,Mint Tea,Tea,1,190,0,190,CASH,STF-051,5
TXN-007864,2024-09-19,10:50,Art Café,CBD,CUST-0145,PRD-009,Iced Latte,Coffee,1,400,0,400,Cash,STF-007,
TXN-006360,2023-06-04,20:24,Art Caffe,CBD,CUST-0359,PRD-024,Chicken Wrap,Food,1,600,0,600,MPESA,STF-037,5
TXN-009753,2023-02-19,22:27,Art Café,CBD,CUST-0228,PRD-026,Orange Juice,Juices,3,300,10,810,mpesa,STF-006,5
TXN-007327,2024-03-29,10:44,Java House,CBD,CUST-0490,PRD-010,Lungo,Coffee,1,270,0,270,MPESA,STF-068,5
TXN-006029,2023-03-10,14:14,Art Caffe,CBD,CUST-0474,PRD-015,Chamomile,Tea,2,200,0,400,M-Pesa,STF-065,5
TXN-001866,2024-02-18,12:45,ArtCaffe,CBD,CUST-0270,PRD-016,Croissant,Pastry,1,280,0,280,Mastercard,STF-026,4
TXN-004613,2023-08-15,15:59,Java House,CBD,CUST-0140,PRD-001,Espresso,Coffee,1,250,0,250,Mastercard,STF-069,3
TXN-002646,2024-11-15,13:55,JAVA HOUSE,CBD,CUST-0213,PRD-010,Lungo,Coffee,1,270,0,270,visa,STF-068,2
TXN-002244,2023-01-29,18:27,Artcafe,CBD,CUST-0082,PRD-017,Blueberry Muffin,Pastry,1,250,10,225,cash,STF-036,5
TXN-005374,2023-03-20,22:33,Art Café,Milimani,CUST-0347,PRD-014,Mint Tea,Tea,5,190,0,950,M-PESA,STF-040,4
TXN-002337,2024-06-05,11:07,Java House,CBD,CUST-0099,PRD-003,Cappuccino,Coffee,2,350,0,700,M-PESA,STF-079,5
TXN-000951,2024-07-17,11:48,ArtCaffe,CBD,,PRD-027,Passion Fruit,Juices,4,280,0,1120,Cash,STF-027,4
TXN-001121,2024-07-31,22:47,ArtCaffe,CBD,CUST-0230,PRD-029,Watermelon Juice,Juices,1,260,10,234,M-PESA,STF-051,5
TXN-002205,2023-11-11,07:22,JAVA HOUSE,CBD,CUST-0020,PRD-024,Chicken Wrap,Food,-2,600,15,1020,visa,STF-025,2
TXN-000420,2023-10-24,15:19,Art Caffe,CBD,CUST-0466,PRD-004,Latte,Coffee,1,380,0,380,Mastercard,STF-003,5
TXN-000923,2024-12-14,15:22,JAVA HOUSE,CBD,CUST-0037,PRD-014,Mint Tea,TEA,1,190,0,190,mpesa,STF-050,3
TXN-009447,2024-10-21,20:50,Java House,Westlands,CUST-0002,PRD-016,Croissant,Pastry,1,280,0,280,visa,STF-013,5
TXN-008670,2024-09-17,08:21,ArtCaffe,CBD,CUST-0355,PRD-015,Chamomile,Tea,2,200,20,320,M-Pesa,STF-018,4
TXN-005409,2024-11-15,07:17,Artcafe,CBD,CUST-0432,PRD-010,Lungo,COFFEE,2,270,20,432,Cash,STF-052,4
TXN-005789,2024-05-13,20:17,Artcafe,CBD,CUST-0175,PRD-013,Black Tea,Tea,4,160,15,544,MPESA,STF-078,5
TXN-005743,2024-04-20,13:23,Java House,CBD,CUST-0010,PRD-004,Latte,Coffee,1,380,0,380,M-PESA,STF-044,4
TXN-007668,2024-03-17,,Java House,CBD,CUST-0211,PRD-020,Scone,Pastry,4,200,15,680,M-Pesa,STF-010,4
TXN-005568,2024-10-01,19:18,Art Café,CBD,CUST-0251,PRD-010,Lungo,Coffee,1,270,0,270,MPESA,STF-076,1
TXN-008136,2024-10-06,09:25,JAVA HOUSE,CBD,CUST-0478,PRD-007,macchiato,Coffee,1,320,5,304,Cash,STF-044,4
TXN-001203,2024-12-29,07:53,java house,CBD,CUST-0358,PRD-020,Scone,Pastry,2,200,5,,mpesa,STF-063,5
TXN-005766,2023-10-31,14:52,Art Caffe,CBD,CUST-0494,PRD-024,Chicken Wrap,Food,1,600,0,600,CASH,STF-077,4
TXN-008390,2024-12-24,07:58,Artcafe,CBD,CUST-0165,PRD-026,Orange Juice,Juices,1,300,5,285,Visa,STF-065,4
TXN-001971,2023-11-24,18:34,Art Caffe,CBD,CUST-0323,PRD-030,Green Smoothie,Juices,1,350,5,332.5,mpesa,STF-054,5
TXN-004019,2023-09-12,07:33,Art Café,CBD,,PRD-013,Black Tea,Tea,1,160,15,136,M-Pesa,STF-005,5
TXN-003688,2023-07-09,22:43,Art Café,CBD,CUST-0231,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,mpesa,STF-012,5
TXN-001998,2023-10-03,13:17,Artcafe,Westside,CUST-0094,PRD-006,Cold Brew,Coffee,2,420,0,840,cash,STF-034,4
TXN-004034,2024-11-23,11:55,Art Caffe,CBD,CUST-0169,PRD-002,Americano,Coffee,1,280,15,238,MPESA,STF-064,4
TXN-001249,2023-07-15,13:01,ArtCaffe,CBD,CUST-0108,PRD-005,Flat White,Coffee,2,360,5,684,Cash,STF-003,4
TXN-002193,2023-03-03,14:19,java house,CBD,CUST-0213,PRD-021,Club Sandwich,Food,1,650,5,617.5,M-Pesa,STF-069,5
TXN-002713,2023-09-19,17:50,Art Caffe,Nyali,CUST-0056,PRD-020,Scone,Pastry,1,200,0,200,Mastercard,STF-045,4
TXN-009185,2024-05-23,13:53,java house,CBD,CUST-0491,PRD-003,Cappuccino,Coffee,1,350,0,350,M-Pesa,STF-035,5
TXN-002191,2023-11-24,19:45,java house,Milimani,CUST-0171,PRD-007,Macchiato,Coffee,1,320,0,320,M-PESA,STF-079,5
TXN-004671,2024-03-03,21:51,Art Café,CBD,CUST-0447,PRD-023,Avocado Toast,Food,1,580,0,580,mpesa,STF-066,3
TXN-005143,2024-08-29,13:55,Java House,CBD,CUST-0217,PRD-017,Blueberry Muffin,Pastry,1,130,0,130,Cash,STF-025,5
TXN-005985,2023-10-12,13:12,Java House,CBD,CUST-0443,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,CASH,STF-054,4
TXN-006566,2024-10-26,12:38,Art Caffe,CBD,CUST-0383,PRD-005,Flat White,Coffee,1,360,0,,Cash,STF-074,5
TXN-007805,2023-07-17,19:59,ArtCaffe,Westside,CUST-0454,PRD-018,Cinnamon Roll,Pastry,1,300,20,240,visa,STF-069,4
TXN-006944,2023-04-23,16:44,JAVA HOUSE,CBD,CUST-0267,PRD-031,Chocolate Shake,Shakes,1,450,0,450,MPESA,STF-074,3
TXN-009511,2023-02-27,18:56,Java House,CBD,CUST-0444,PRD-002,Americano,Coffee,1,280,0,280,visa,STF-065,5
TXN-002137,2023-06-03,22:10,Art Café,CBD,CUST-0010,PRD-020,Scone,Pastry,2,200,10,360,cash,STF-054,4
TXN-001066,2023-04-19,,Artcafe,Westside,CUST-0162,PRD-025,Caesar Salad,Food,1,750,5,712.5,cash,STF-020,3
TXN-000601,2024-12-24,22:42,Art Caffe,Lavington,CUST-0302,PRD-003,Cappuccino,Coffee,2,350,10,630,cash,STF-066,5
TXN-004228,25/08/2024,08:29,Art Caffe,CBD,CUST-0421,PRD-021,Club Sandwich,Food,2,1170,10,2106,mpesa,STF-017,5
TXN-007578,2024-09-11,22:21,Art Caffe,Milimani,CUST-0033,PRD-016,Croissant,Pastry,1,280,0,280,CASH,STF-064,2
TXN-000078,2023-12-14,18:41,Art Café,CBD,CUST-0331,PRD-002,Americano,Coffee,1,280,0,280,M-Pesa,STF-067,5
TXN-007547,2024-03-24,10:27,Art Caffe,CBD,CUST-0106,PRD-015,Chamomile,TEA,4,200,5,760,visa,STF-001,4
TXN-002899,2023-02-20,18:36,ArtCaffe,CBD,,PRD-004,Latte,Coffee,1,380,0%,380,MPESA,STF-003,4
TXN-004821,2023-07-18,15:09,Java House,CBD,CUST-0388,PRD-020,Scone,Pastry,1,200,0,200,Mastercard,STF-003,5
TXN-009507,2024-02-05,17:03,Artcafe,Nyali,CUST-0007,PRD-013,Black Tea,Tea,3,160,0,,Cash,STF-077,5
TXN-009862,2024-07-16,07:03,java house,Milimani,CUST-0242,PRD-006,Cold Brew,Coffee,3,420,0,1260,Mastercard,STF-022,4
TXN-006414,2024-07-21,10:25,Java House,CBD,CUST-0428,PRD-017,Blueberry Muffin,Pastry,2,250,0,500,Visa,STF-020,4
TXN-009445,2024-09-12,19:02,JAVA HOUSE,CBD,CUST-0101,PRD-025,Caesar Salad,Food,4,550,0,2200,MPESA,STF-020,4
TXN-009065,2024-11-01,10:24,Java House,CBD,CUST-0274,PRD-012,Green Tea,Tea,1,180,0,180,mpesa,STF-030,5
TXN-008008,2023-04-17,14:24,Java House,Kilimani,CUST-0139,PRD-004,Latte,Coffee,2,380,10%,684,M-PESA,STF-058,5
TXN-005469,2024-04-28,20:16,Artcafe,CBD,CUST-0268,PRD-032,Vanilla Shake,Shakes,1,420,0,420,Cash,STF-063,4
TXN-005952,2024-03-01,19:02,Artcafe,CBD,CUST-0142,PRD-010,Lungo,Coffee,1,330,15,280.5,CASH,STF-014,4
TXN-003392,2024-07-09,08:41,ArtCaffe,Upperhill,CUST-0019,PRD-006,Cold Brew,Coffee,2,420,0,840,Cash,STF-009,5
TXN-005416,2023-08-18,11:24,Java House,CBD,CUST-0440,PRD-019,Banana Bread,Pastry,1,220,0,220,mpesa,STF-035,5
TXN-002561,2023-11-02,09:19,Art Caffe,CBD,,PRD-016,Croissant,Pastry,1,280,0,280,visa,STF-080,5
TXN-008163,2024-11-21,21:48,Art Caffe,CBD,CUST-0438,PRD-016,Croissant,PASTRY,1,280,0,280,CASH,STF-065,5
TXN-002636,2023-04-11,16:42,Artcafe,CBD,CUST-0035,PRD-011,Masala Chai,Tea,1,200,0,200,mpesa,STF-030,5
TXN-005257,2023-09-14,21:58,Artcafe,CBD,CUST-0233,PRD-020,Scone,PASTRY,1,200,0%,200,Cash,STF-032,4
TXN-003531,2023-10-26,13:19,JAVA HOUSE,CBD,CUST-0192,PRD-030,Green Smoothie,Juices,1,350,0,350,Cash,STF-053,3
TXN-008568,2024-03-14,19:54,java house,Westside,CUST-0055,PRD-007,Macchiato,Coffee,1,320,0,320,M-PESA,STF-078,5
TXN-001909,2024-04-24,18:28,java house,CBD,,PRD-024,Chicken Wrap,Food,2,600,0,1200,CASH,STF-053,4
TXN-000236,2023-05-17,12:17,Art Caffe,CBD,CUST-0365,PRD-017,Blueberry Muffin,PASTRY,1,250,0,250,M-PESA,STF-016,5
TXN-001605,2023-05-15,15:59,Artcafe,CBD,CUST-0284,PRD-003,Cappuccino,Coffee,4,350,5,1330,Cash,STF-008,1
TXN-007985,2023-05-30,17:50,Art Caffe,CBD,CUST-0157,PRD-001,Espresso,Coffee,5,250,0,1250,cash,STF-061,5
TXN-009311,2023-09-15,17:35,Java House,CBD,CUST-0094,PRD-007,Macchiato,Coffee,3,320,0,960,mpesa,STF-018,4
TXN-003491,2024-05-30,13:02,Art Café,CBD,CUST-0066,PRD-007,Macchiato,COFFEE,1,320,0,320,CASH,STF-066,5
TXN-001995,2024-07-17,11:34,Art Caffe,Westside,CUST-0295,PRD-016,Croissant,Pastry,2,280,5,532,M-PESA,STF-049,3
TXN-002825,2024-08-29,21:27,JAVA HOUSE,Kilimani,CUST-0288,PRD-031,Chocolate Shake,Shakes,1,450,0,450,Visa,STF-046,5
TXN-009843,2024-04-26,21:03,Art Café,CBD,CUST-0409,PRD-001,Espresso,Coffee,1,250,0,250,M-PESA,STF-076,4
TXN-001343,2023-02-10,21:00,Java House,Nyali,CUST-0014,PRD-027,Passion Fruit,Juices,2,280,5,532,M-PESA,STF-068,5
TXN-008513,2024-12-07,11:47,JAVA HOUSE,CBD,CUST-0295,PRD-004,Latte,Coffee,1,210,0,210,mpesa,STF-062,4
TXN-001620,2023-06-27,06:18,Artcafe,CBD,CUST-0225,PRD-001,Espresso,Coffee,2,250,5,475,visa,STF-036,5
TXN-005288,2024-11-11,19:32,Art Café,Tudor,CUST-0192,PRD-001,Espresso,Coffee,1,250,0,250,visa,STF-054,5
TXN-002061,2023-09-21,,JAVA HOUSE,Upperhill,CUST-0367,PRD-013,Black Tea,Tea,1,160,0,160,cash,STF-034,5
TXN-010044,2023-04-22,14:18,Java House,Westside,CUST-0235,PRD-002,Americano,Coffee,1,280,0,280,mpesa,STF-043,4
TXN-002220,2023-11-21,08:59,ArtCaffe,CBD,CUST-0178,PRD-007,Macchiato,Coffee,2,320,5,608,M-PESA,STF-062,1
